Sim_ID,Model,Ordering,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
mistral_P784_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,20,Female,Caucasian (European),Germany,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P784_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,20,Female,Caucasian (European),Germany,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P785_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,22,Female,Caucasian (Indian),United Kingdom of Great Britain and Northern Ireland,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P785_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,22,Female,Caucasian (Indian),United Kingdom of Great Britain and Northern Ireland,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P785_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,22,Female,Caucasian (Indian),United Kingdom of Great Britain and Northern Ireland,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P786_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,15,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,often,4,sometimes,3,often,4,often,4,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P786_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,15,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P786_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,15,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P787_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,16,Other,Mixed Race,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P787_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,16,Other,Mixed Race,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P787_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,16,Other,Mixed Race,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P788_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,19,Female,Caucasian (European),"Netherlands, Kingdom of the",rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P788_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,19,Female,Caucasian (European),"Netherlands, Kingdom of the",sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P788_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,19,Female,Caucasian (European),"Netherlands, Kingdom of the",rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P789_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,30,Male,Caucasian (European),Germany,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P789_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,30,Male,Caucasian (European),Germany,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P789_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,30,Male,Caucasian (European),Germany,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P790_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,23,Female,Caucasian (European),United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P790_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,23,Female,Caucasian (European),United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P790_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,23,Female,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P791_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,33,Female,Caucasian (Indian),India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P791_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,33,Female,Caucasian (Indian),India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P791_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,33,Female,Caucasian (Indian),India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P792_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,32,Female,Native American,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P792_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,32,Female,Native American,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P792_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,32,Female,Native American,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P793_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,25,Female,Caucasian (European),Denmark,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P793_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,25,Female,Caucasian (European),Denmark,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P793_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,25,Female,Caucasian (European),Denmark,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P794_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,17,Female,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P794_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,17,Female,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P794_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,17,Female,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P795_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,35,Female,Caucasian (Indian),India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P795_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,35,Female,Caucasian (Indian),India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P795_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,35,Female,Caucasian (Indian),India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P796_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,20,Female,Caucasian (European),Italy,sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P796_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,20,Female,Caucasian (European),Italy,sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,always,5
mistral_P796_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,20,Female,Caucasian (European),Italy,sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P797_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,14,Female,Caucasian (European),Australia,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,often,4,sometimes,3,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
mistral_P797_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,14,Female,Caucasian (European),Australia,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,often,4,sometimes,3,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,always,5
mistral_P797_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,14,Female,Caucasian (European),Australia,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P798_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,18,Female,Caucasian (European),United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
