Sim_ID,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
P712_R1,30,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P712_R2,30,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P713_R0,29,Male,Caucasian (Indian),India,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P713_R1,29,Male,Caucasian (Indian),India,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P713_R2,29,Male,Caucasian (Indian),India,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P714_R0,43,Female,Native American,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P714_R1,43,Female,Native American,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P714_R2,43,Female,Native American,United States of America,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P715_R0,22,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P715_R1,22,Male,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P715_R2,22,Male,Caucasian (European),United States of America,often,4,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P716_R0,15,Male,Caucasian (North African),United States of America,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P716_R1,15,Male,Caucasian (North African),United States of America,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P716_R2,15,Male,Caucasian (North African),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P717_R0,14,Female,Other,Mexico,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P717_R1,14,Female,Other,Mexico,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P717_R2,14,Female,Other,Mexico,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P718_R0,20,Female,Caucasian (European),Germany,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P718_R1,20,Female,Caucasian (European),Germany,often,4,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,often,4,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P718_R2,20,Female,Caucasian (European),Germany,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P719_R0,24,Female,South East Asian,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P719_R1,24,Female,South East Asian,United States of America,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P719_R2,24,Female,South East Asian,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P720_R0,21,Male,South East Asian,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,often,4,often,4
P720_R1,21,Male,South East Asian,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P720_R2,21,Male,South East Asian,United States of America,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P721_R0,20,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P721_R1,20,Female,Caucasian (European),United States of America,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P721_R2,20,Female,Caucasian (European),United States of America,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P722_R0,21,Female,Caucasian (European),Estonia,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P722_R1,21,Female,Caucasian (European),Estonia,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P722_R2,21,Female,Caucasian (European),Estonia,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P723_R0,16,Female,West African,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P723_R1,16,Female,West African,United States of America,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P723_R2,16,Female,West African,United States of America,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P724_R0,34,Male,Caucasian (European),Norway,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P724_R1,34,Male,Caucasian (European),Norway,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P724_R2,34,Male,Caucasian (European),Norway,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P725_R0,13,Female,Mixed Race,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,often,4,sometimes,3,often,4
P725_R1,13,Female,Mixed Race,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P725_R2,13,Female,Mixed Race,United States of America,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P726_R0,20,Female,Other,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
P726_R1,20,Female,Other,United States of America,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
P726_R2,20,Female,Other,United States of America,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,often,4
