Sim_ID,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
NLP_Qwen_P984_R0,20,Male,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,sometimes,3
NLP_Qwen_P985_R0,28,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P986_R0,35,Male,Caucasian (Indian),United Arab Emirates,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,sometimes,3
NLP_Qwen_P987_R0,19,Male,West African,United States of America,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P988_R0,23,Female,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,sometimes,3
NLP_Qwen_P989_R0,19,Male,Caucasian (Indian),India,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,often,4,sometimes,3,often,4,sometimes,3
NLP_Qwen_P990_R0,24,Male,Caucasian (European),Croatia,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P991_R0,28,Female,South East Asian,Singapore,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P992_R0,28,Male,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P993_R0,25,Female,Caucasian (Indian),Pakistan,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,often,4,sometimes,3
NLP_Qwen_P994_R0,21,Male,Caucasian (European),Puerto Rico,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P995_R0,60,Female,Other,United States of America,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P996_R0,15,Female,Other,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P997_R0,15,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P998_R0,20,Female,Caucasian (European),United States of America,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P999_R0,37,Male,South East Asian,India,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,often,4,sometimes,3
NLP_Qwen_P1000_R0,54,Male,Caucasian (European),Australia,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1001_R0,49,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1002_R0,20,Male,Caucasian (Indian),Pakistan,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1003_R0,17,Female,Caucasian (European),France,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1004_R0,23,Male,Native American,India,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1005_R0,16,Female,Caucasian (European),United States of America,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1006_R0,19,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1007_R0,31,Female,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1008_R0,36,Female,Caucasian (European),Serbia,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1009_R0,55,Male,Caucasian (European),United States of America,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1010_R0,16,Female,Caucasian (European),United States of America,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,rarely,2,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1011_R0,18,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1012_R0,41,Male,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1013_R0,18,Female,South East Asian,Philippines,often,4,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1014_R0,30,Male,Caucasian (European),Romania,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,sometimes,3
NLP_Qwen_P1015_R0,21,Male,Caucasian (European),Puerto Rico,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1016_R0,20,Male,Mixed Race,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1017_R0,13,Male,Caucasian (European),United States of America,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1018_R0,20,Female,Caucasian (European),Denmark,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1019_R0,61,Male,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,never,1,often,4,sometimes,3,sometimes,3,sometimes,3
NLP_Qwen_P1020_R0,32,Female,Other,United States of America,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,always,5,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3
